"","pid","v1","v2","v3","p12","p13","p23","d12","d13","d23"
"355","t40-k2",1.347547544013,1.4853487444,1.500666676319,-10.2260733581709,-11.3627999981367,-1.0312683790087,-0.137801200387,-0.153119132306,-0.015317931919
"356","t40-k3",-0.1268083299631,0.007394718346395,0.009504432163621,105.831413715918,107.495116579791,-28.5300091010837,-0.134203048309495,-0.136312762126721,-0.002109713817226
"357","t41-k1",-0.1000623775332,-0.1092120743705,-0.1325229539216,-9.14399304000566,-32.4403409039824,-21.3445991988196,0.00914969683729999,0.0324605763884,0.0233108795511
"358","t41-k2",2.45413408332,2.277042133876,2.121582422037,7.21606658118805,13.5506720493901,6.82726549176211,0.177091949444,0.332551661283,0.155459711839
"359","t42-k1",-0.9479154065382,-1.427155110965,-1.535119221606,-50.5572228409062,-61.9468584451303,-7.56498784270182,0.4792397044268,0.5872038150678,0.107964110641
"360","t42a-k1",-0.4826638180162,-0.142375288415,-0.09482724886538,70.5021832794143,80.3533545864013,33.3962726811309,-0.3402885296012,-0.38783656915082,-0.04754803954962
"361","t43-k1",1.229562662833,1.174008710494,1.212856857655,4.51818797189236,1.3586786328977,-3.3090169445722,0.0555539523390001,0.016705805178,-0.038848147161
"362","t44-k1",3.262660352984,3.5952435453,3.174966089248,-10.1936198173929,2.68781467417519,11.6898188052217,-0.332583192316,0.0876942637360001,0.420277456052
"363","t45-k1",4.654738058203,4.623328761345,4.688715266272,0.674781189945742,-0.729948874547789,-1.4142733147962,0.0314092968579995,-0.0339772080690004,-0.0653865049269999
"364","t46-k1",3.154324713915,2.802313230083,2.833611639845,11.159646382604,10.1674083411643,-1.11687763616178,0.352011483832,0.32071307407,-0.0312984097619999
"365","t46-k2",-0.4171138742327,-1.201372149792,-2.46973930912,-188.020184416541,-492.101932275256,-105.576540920114,0.7842582755593,2.0526254348873,1.268367159328
"366","t47-k1",1.05588634537,1.099408586923,1.066439299482,-4.12186801579946,-0.999440343013626,2.99882025965193,-0.0435222415529999,-0.010552954112,0.0329692874409999
"367","t48-k1",1.052002608629,1.225618172981,1.58295686381,-16.5033397187352,-50.4708116525447,-29.1557924569498,-0.173615564352,-0.530954255181,-0.357338690829
"368","t48-k2",0.6226434850844,0.795156054072,0.4464198365028,-27.7064761970834,28.3024961800914,43.857581890161,-0.1725125689876,0.1762236485816,0.3487362175692
"369","t48a-k1",-0.02403160784339,0.1249935940166,0.1674297657181,620.121644923479,796.706465956053,-33.9506772609996,-0.14902520185999,-0.19146137356149,-0.0424361717015
"370","t48a-k2",-1.083518405649,-1.312721657319,-1.202238924273,-21.1536094334007,-10.9569452632316,8.4163106801819,0.22920325167,0.118720518624,-0.110482733046
"371","t49-k1",4.305064155732,3.896934050977,4.000440656714,9.48023281398939,7.07593401627727,-2.65610360306328,0.408130104755001,0.304623499018001,-0.103506605737
"372","t50-k1",0.1184428518662,0.1190800908526,0.1075238677121,-0.538013882948263,9.21877849279982,9.70458038598959,-0.000637238986400002,0.0109189841541,0.0115562231405
"373","t51-k1",0.3059380486721,0.319297596029,0.3051984988196,-4.36674922092432,0.241731898242137,4.41566030710719,-0.0133595473569,0.000739549852500021,0.0140990972094
"374","t52-k1",0.6310755461662,0.65277299099,0.7113643817691,-3.43816916304435,-12.7225394947811,-8.97576823609689,-0.0216974448238,-0.0802888356029,-0.0585913907791
"375","t52-k2",-0.2026027068942,0.2927243395762,0.2246407250075,244.481948964809,210.877454922065,23.2586107008628,-0.4953270464704,-0.4272434319017,0.0680836145687
"376","t53-k1",0.3699587466204,0.3880599030264,0.4681154291283,-4.89274995424634,-26.531791288777,-20.6296825509576,-0.018101156406,-0.0981566825079,-0.0800555261019
"377","t53-k2",-0.1698598510357,0.3955066015975,0.2866469405206,332.842899122981,268.754969919498,27.524107217731,-0.5653664526332,-0.4565067915563,0.1088596610769
"378","t54-k1",-0.4941263934832,-0.4685801798369,-0.4004898431884,5.16997553322732,18.9499187919788,14.5312028930034,-0.0255462136463,-0.0936365502948,-0.0680903366485
"379","t54-k2",3.716860734358,4.401613987717,4.080032962213,-18.4228923895174,-9.77093988208653,7.30597972474173,-0.684753253359,-0.363172227855,0.321581025504
"380","t55-k1",0.2431981267078,0.2356141287774,0.269341759543,3.11844422202811,-10.7499318309352,-14.3147743051796,0.00758399793039999,-0.0261436328352,-0.0337276307656
"381","t55-k2",4.606848645298,5.341416837659,4.884138244532,-15.9451340584141,-6.01907335325671,8.56099808393558,-0.734568192360999,-0.277289599234,0.457278593127
"382","t56-k1",0.5332542282101,0.8832682038832,0.8191603268359,-65.6373559095711,-53.6153458333488,7.25803065993502,-0.3500139756731,-0.2859060986258,0.0641078770473
"383","t57-k1",0.8515019680046,1.157527300997,1.139654755584,-35.9394745392704,-33.8405310154073,1.54402798081791,-0.3060253329924,-0.2881527875794,0.017872545413
"384","t58-k1",0.04864727242766,-0.005251945085378,0.003824989133194,110.795970304785,92.1372999095029,172.829952922455,0.053899217513038,0.044822283294466,-0.009076934218572
"385","t58-k2",0.2157911511699,0.2807627167305,0.2479613800209,-30.1085402289947,-14.9080389425567,11.6829389213688,-0.0649715655606,-0.032170228851,0.0328013367096
"386","t59-k1",-1.355296923315,-1.433643922297,-1.056402444129,-5.78079958968449,22.053800465725,26.3134710300714,0.078346998982,-0.298894479186,-0.377241478168
"387","t60-k1",-0.105740042792,-0.1319315022277,0.06140140185102,-24.7696697902997,158.068258939333,146.540364366539,0.0261914594357,-0.16714144464302,-0.19333290407872
"388","t61-k1",0.2510036544347,0.4842863359802,0.6455238400018,-92.9399542293077,-157.177068379989,-33.2938371460045,-0.2332826815455,-0.3945201855671,-0.1612375040216
"389","t62-k1",1.256849873507,1.045291476248,1.05297393684,16.8324317580338,16.2211844838814,-0.734958694925526,0.211558397259,0.203875936667,-0.00768246059200006
"390","t63-k1",-0.003553710469134,-0.002512744835732,-0.01105475252171,29.292359139648,-211.076341692066,-339.947278550056,-0.001040965633402,0.007501042052576,0.008542007685978
"391","t64-k1",0.3211560582805,0.2454905844875,0.1781674061298,23.5603445247523,44.5231059679443,27.423935014961,0.075665473793,0.1429886521507,0.0673231783577
"392","t64-k2",0.2531822532171,0.2798172090677,0.2954973767039,-10.5200722057565,-16.7133055137618,-5.60371811599561,-0.0266349558506001,-0.0423151234868001,-0.0156801676362
"393","t65-k1",0.06138106438945,-0.4062543046066,0.2780629313337,761.856076703072,-353.010931139038,168.445534774817,0.46763536899605,-0.21668186694425,-0.6843172359403
"394","t66-k1",-0.5610892792494,-0.4900513701758,-0.5006407173483,12.6607140255168,10.7734302073933,-2.16086472091714,-0.0710379090736,-0.0604485619011,0.0105893471724999
"395","t66-k2",-0.5658765492977,-0.537755414285,-0.295795598023,4.96948230980781,47.7278925253031,44.9943989097181,-0.0281211350127001,-0.2700809512747,-0.241959816262
"396","t67-k1",-0.1002944549968,-0.09539772295974,-0.11324888136,4.88235569674937,-12.9163933974349,-18.7123527128562,-0.00489673203705999,0.0129544263632,0.01785115840026
"397","t67-k2",-0.2346655100883,-0.1892933514148,-0.2429703970097,19.3348220010803,-3.53903175557202,-28.356540361144,-0.0453721586735,0.0083048869214,0.0536770455949
"398","t67-k3",0.857667309467,0.7230054642687,0.6859810218061,15.7009418118065,20.0178187702636,5.1209076960503,0.1346618451983,0.1716862876609,0.0370244424626001
"399","t67-k4",-0.1020077532452,-0.1748214032228,-0.09500983057074,-71.3805055607636,6.86018704640894,45.6532044593788,0.0728136499776,-0.00699792267446001,-0.07981157265206
"400","t68-k1",1.890066270967,1.823676003525,1.802985781369,3.51258939762114,4.60727176266934,1.1345338818961,0.0663902674420001,0.087080489598,0.0206902221559999
"401","t68-k2",-0.6501381532324,-0.7746467780134,-0.5507059942125,-19.15110260211,15.2940045935678,28.9087607612855,0.124508624781,-0.0994321590199,-0.2239407838009
"402","t69-k1",0.5399934073126,0.3743951238897,0.4665474053871,30.6667231822399,13.6012775213351,-24.6136436126633,0.1655982834229,0.0734460019255,-0.0921522814974
"403","t69-k2",-1.01570109091,-0.8713467343522,-0.6433574954666,14.2122872417581,36.6587767578161,26.1651567507277,-0.1443543565578,-0.3723435954434,-0.2279892388856
"404","t69-k3",-1.102131663183,-1.053791740633,-0.969922545804,4.38603881594259,11.9957643714885,7.95880168681345,-0.0483399225500001,-0.132209117379,-0.083869194829
"405","t70-k1",-0.5115539743375,-0.418328582939,-0.1795002782113,18.2239599485536,64.9107841564977,57.091079708155,-0.0932253913985001,-0.3320536961262,-0.2388283047277
"406","t71-k1",1.647905511831,1.791262845583,2.22257462875,-8.69936611794657,-34.8726982702109,-24.0786428541492,-0.143357333752,-0.574669116919,-0.431311783167
"407","t72-k1",1.066466844349,1.328475683534,1.711427694251,-24.5679310682122,-60.476408930997,-28.8264223021587,-0.262008839185,-0.644960849902,-0.382952010717
"408","t73-k1",0.7020804385738,0.6565625364686,0.668524925745,6.48328875216417,4.77943993098061,-1.82197256345773,0.0455179021052,0.0335555128288,-0.0119623892764
"409","t74-k1",1.37153842814,1.435291530843,1.320230420009,-4.64829139271426,3.74090926497633,8.01656725211918,-0.0637531027030001,0.051308008131,0.115061110834
"410","t75-k1",2.169667208431,1.992257359058,2.055283808985,8.17682309451017,5.27193290295965,-3.16356968844632,0.177409849373,0.114383399446,-0.0630264499270001
"411","t75-k2",0.2956358828674,0.2914276321277,1.892577001703,1.42345736210496,-540.171613589906,-549.415770181221,0.00420825073969999,-1.5969411188356,-1.6011493695753
"412","t76-k1",0.6343008945455,0.6563126709409,0.8810552410971,-3.47024205462807,-38.9017812639865,-34.2432167024912,-0.0220117763954,-0.2467543465516,-0.2247425701562
"413","t76-k2",1.270507666688,1.350327576504,2.914757424055,-6.28252090946268,-129.416752096686,-115.85558014014,-0.079819909816,-1.644249757367,-1.564429847551
"414","t77-k1",2.511962403236,2.319623929988,2.303076718871,7.65690095521425,8.31563737163845,0.713357493129741,0.192338473248,0.208885684365,0.016547211117
"415","t77-k2",-0.5339410353404,-0.8756226222946,-0.9208876972079,-63.9923819933356,-72.4699238785444,-5.16947298536912,0.3416815869542,0.3869466618675,0.0452650749133
"416","t78-k1",1.353570333304,1.72463435215,1.430656744421,-27.4137227830822,-5.69504289657679,17.0457933510669,-0.371064018846,-0.0770864111170002,0.293977607729
"417","t78-k2",1.210419023716,0.9307768919849,0.9335981023312,23.1029194231098,22.8698422580105,-0.303102748961002,0.2796421317311,0.2768209213848,-0.00282121034630001
"418","t79-k1",0.9750481401663,0.9159651901354,1.120199961777,6.05949056226322,-14.8866312986294,-22.2972197896963,0.0590829500309,-0.1451518216107,-0.2042347716416
"419","t79-k2",0.7926272147091,-0.9699802553843,0.3854258607073,222.37534081394,51.3736276581477,139.735433640822,1.7626074700934,0.4072013540018,-1.3554061160916
"420","t80-k1",1.486934260344,1.35354465182,1.395836260218,8.97078048986109,6.12656541419152,-3.12450781295865,0.133389608524,0.091098000126,-0.0422916083979998
"421","t81-k1",0.4873119328207,0.4479366135373,0.3772141764573,8.08010570467348,22.5928710027934,15.7884921532789,0.0393753192834,0.1100977563634,0.07072243708
"422","t82-k1",1.016546509378,1.049828199256,1.14200274864,-3.27399578582629,-12.3414165613301,-8.77996508850905,-0.033281689878,-0.125456239262,-0.092174549384
"423","t82a-k1",0.6119311592699,0.632443442967,0.6357405298819,-3.35205739834743,-3.89085769719703,-0.521325179597456,-0.0205122836970999,-0.0238093706119999,-0.00329708691490005
"424","t83-k1",1.398585409413,1.428418732494,1.48552817348,-2.13310698654589,-6.21647869925162,-3.99808821369121,-0.0298333230810002,-0.0869427640670002,-0.057109440986
"425","t83a-k1",1.081826366982,0.9863691912427,0.9934351001806,8.82370578613272,8.1705594815541,-0.716355397211656,0.0954571757393001,0.0883912668014001,-0.00706590893790005
"426","t84-k1",2.205122974863,2.211368036006,3.063296095522,-0.283206932864516,-38.9172454525951,-38.5249332379193,-0.00624506114300027,-0.858173120659,-0.851928059516
"427","t85-k1",5.590150698229,4.523665340127,5.939822916714,19.0779357422309,-6.25514833787537,-31.3055336791833,1.066485358102,-0.349672218485,-1.416157576587
"428","t86-k1",8.052532732388,8.421657971819,6.886645222011,-4.58396447053665,14.4785193568689,18.2269661739356,-0.369125239431,1.165887510377,1.535012749808
"429","t87-k1",1.088541081003,0.9416932156338,0.7779351905964,13.4903374738868,28.5341449971188,17.3897424680058,0.1468478653692,0.3106058904066,0.1637580250374
"430","t87a-k1",0.809728596164,0.809728596164,0.809728596164,0,0,0,0,0,0
"431","t88-k1",3.120029548599,2.246252044811,2.472196848129,28.0054239928707,20.7636719581999,-10.0587466949646,0.873777503788,0.64783270047,-0.225944803318
"432","t89-k1",3.602517565373,4.928317126151,4.015500472465,-36.8020290455052,-11.463730560582,18.5218732950918,-1.325799560778,-0.412982907092,0.912816653686
"433","t90-k1",1.927221534062,1.855566313429,1.972452088351,3.71805832212618,-2.34693072330235,-6.29919685845129,0.0716552206330001,-0.0452305542889999,-0.116885774922
"434","t91-k1",0.4540929743234,0.3587215956004,0.3129835387566,21.002610503962,31.0750096446776,12.7502936552362,0.095371378723,0.1411094355668,0.0457380568438
"435","t92-k1",0.3728717936265,0.2840333284647,0.2391988884326,23.8254721006835,35.849562095812,15.7849222393886,0.0888384651618001,0.1336729051939,0.0448344400321
"436","t93-k1",1.015112840557,1.039684026583,1.031374888594,-2.42053740671014,-1.60199412196154,0.79919838879402,-0.0245711860260001,-0.0162620480369999,0.00830913798900013
"437","t94-k1",0.4475764336372,0.4623143731799,0.4904559400765,-3.29283189084222,-9.58037627022552,-6.0871062050345,-0.0147379395427,-0.0428795064393,-0.0281415668966
"438","t94-k2",0.1222812484103,0.1229966729245,0.05647257804912,-0.585064777715948,53.8174668779688,54.0860929760393,-0.000715424514200008,0.06580867036118,0.06652409487538
"439","t95-k1",0.7420178199811,0.7411958982708,0.6632139060882,0.110768459754898,10.6202185137423,10.5211041189692,0.000821921710299933,0.0788039138929,0.0779819921826
"440","t96-k1",0.4843877863717,0.4014850407399,0.4882081986613,17.1149537548793,-0.788709459050723,-21.6005950711332,0.0829027456318,-0.00382041228960001,-0.0867231579214
"441","t96-k2",-0.1562321443911,-0.1900861454324,-0.2581639470995,-21.6690369150617,-65.2438095282309,-35.8141838860689,0.0338540010413,0.1019318027084,0.0680778016671
"442","t97-k1",0.1335826791167,0.1008079765497,0.1394440018873,24.5351439151535,-4.38778650747037,-38.3263573577948,0.032774702567,-0.0058613227706,-0.0386360253376
"443","t97-k2",0.4558088913692,0.5221573690502,0.5981721149925,-14.5562052292785,-31.2330949042386,-14.5578230717246,-0.0663484776810001,-0.1423632236233,-0.0760147459423
"444","t98-k1",0.1408778897892,0.08562449715302,0.1687969052657,39.2207696458666,-19.8178830746799,-97.1362295582795,0.05525339263618,-0.0279190154765,-0.08317240811268
"445","t98-k2",0.6692400743421,0.3020955638796,0.4322245241037,54.8599111945625,35.4156242767439,-43.0754290307827,0.3671445104625,0.2370155502384,-0.1301289602241
"446","t98-k3",1.507683794034,0.8104519493622,1.000974952557,46.2452304276792,33.6084292662745,-23.5082417094234,0.6972318446718,0.506708841477,-0.1905230031948
"447","t99-k1",-0.09037751194267,-0.01715538837839,-0.07245613919504,81.0180784913925,19.829460185846,-322.352077358448,-0.07322212356428,-0.01792137274763,0.05530075081665
"448","t99-k2",0.4558486798387,0.4953131133651,0.4800308499779,-8.65735391410244,-5.30486786706431,3.08537427635905,-0.0394644335264,-0.0241821701392,0.0152822633872
"449","t100-k1",-1.802185889646,-1.560500673878,-1.529316884202,13.4106707391585,15.1410022135729,1.99831952641874,-0.241685215768,-0.272869005444,-0.0311837896760001
"450","t101-k1",-0.6734456899116,-0.5745979887386,-0.4853328540947,14.6779024134783,27.9328888186355,15.5352327006681,-0.098847701173,-0.1881128358169,-0.0892651346439
"451","t102-k1",0.4590201906342,0.5179584156107,0.4255535425708,-12.8400070800957,7.29088801456885,17.8402107688413,-0.0589382249765,0.0334666480634,0.0924048730399
"452","t102-k2",0.05839454154048,-0.04632069543534,0.04681484391061,179.323673434836,19.8301028219269,201.066798480951,0.10471523697582,0.01157969762987,-0.09313553934595
"453","t102-k3",-0.277292321901,-0.06099068921525,0.007289327082191,78.0049123621154,102.628751864537,111.951540761353,-0.21630163268575,-0.284581648983191,-0.068280016297441
"454","t103-k1",0.3745298132938,0.4158825636766,0.2908356881288,-11.0412439584244,22.3464520565005,30.0678331984698,-0.0413527503828,0.083694125165,0.1250468755478
"455","t103-k2",0.1137684363812,0.0596230975278,0.1931183471219,47.5925841786004,-69.746858851804,-223.898547927431,0.0541453388534,-0.0793499107407,-0.1334952495941
"456","t103-k3",-0.4451955496822,-0.2464288114386,-0.2654689050671,44.647063158086,40.3702698159037,-7.72640728060487,-0.1987667382436,-0.1797266446151,0.0190400936285
"457","t104-k1",0.5242900571996,0.4351749786347,0.6900413893086,16.9972856324783,-31.6144336198803,-58.5664211378851,0.0891150785649,-0.165751332109,-0.2548664106739
"458","t104-k2",0.6846369591733,0.8150683461707,0.6468333988905,-19.0511752615424,5.52169434855634,20.6405938925969,-0.1304313869974,0.0378035602828001,0.1682349472802
"459","t104-k3",-0.006452869640902,0.1611397489249,0.1415783628267,2597.17967187038,2294.0372377786,12.1393921913808,-0.167592618565802,-0.148031232467602,0.0195613860982
"460","t105-k1",1.590496267066,1.569460201081,1.56510137506,1.32261020793248,1.5966646720175,0.277727719250075,0.021036065985,0.0253948920059999,0.00435882602099991
"461","t106-k1",0.9735099854545,0.9762352037221,0.9665881880868,-0.279937371811114,0.711014521794388,0.988185592828322,-0.00272521826760008,0.00692179736769993,0.00964701563530002
"462","t107-k1",3.451843750216,3.345148749732,3.175854266028,3.09095683943758,7.99542227746347,5.06089553469224,0.106695000484,0.275989484188,0.169294483704
"463","t108-k1",3.237327923405,3.36742887126,3.426173301767,-4.01877569814307,-5.83337192987771,-1.74448912665584,-0.130100947855,-0.188845378362,-0.0587444305070002
"464","t109-k1",2.727969190839,1.979157164919,1.967321108345,27.4494311898625,27.8833091315104,0.598035203257065,0.74881202592,0.760648082494,0.0118360565740001
"465","t109-k2",-0.1972522755399,-0.2454736884386,-0.1712192978746,-24.4465686221936,13.1978085393667,30.2494295972471,0.0482214128987,-0.0260329776653,-0.074254390564
"466","t110-k1",0.281991561038,0.6139057548688,0.7037371857899,-117.703591061036,-149.55966171451,-14.6327722469874,-0.3319141938308,-0.4217456247519,-0.0898314309211
"467","t110-k2",1.349699723848,1.357133125394,1.256061104884,-0.550744837141062,6.93773713585981,7.44746544158348,-0.00743340154600003,0.0936386189639999,0.10107202051
"468","t111-k1",1.728303688589,1.849812603565,1.997105919711,-7.03053032741027,-15.5529513069229,-7.96260744802652,-0.121508914976,-0.268802231122,-0.147293316146
"469","t112-k1",7.917885966353,7.963826968688,7.981119074377,-0.580218034589355,-0.798610996580507,-0.21713311649021,-0.0459410023349998,-0.0632331080239998,-0.0172921056890001
"470","t113-k1",0.6347242530165,0.634106739212,0.6049149702282,0.0972885156924961,4.69641464724764,4.60360491044086,0.000617513804500036,0.0298092827883001,0.0291917689838
"471","t114-k1",-1.975848663415,-2.021362956437,-1.942075044143,-2.30353133135887,1.70932217114376,3.92249754263622,0.0455142930220001,-0.0337736192720002,-0.0792879122940002
"472","t115-k1",0.3518654073976,0.4636891042024,0.4388235225568,-31.7802473485101,-24.7134595589669,5.36255465574757,-0.1118236968048,-0.0869581151592,0.0248655816456
"473","t116-k1",0.411533896633,0.5828806135068,0.6164521715253,-41.6361126691356,-49.7937780019718,-5.75959420172212,-0.1713467168738,-0.2049182748923,-0.0335715580185
"474","t117-k1",8.980846475502,5.269912953166,7.891938667639,41.3205317834873,12.1247792269173,-49.7546304421929,3.710933522336,1.088907807863,-2.622025714473
"475","t118-k1",0.2513655781658,0.2253980005721,0.1758210832886,10.3306020590345,30.0536355965856,21.9952782001903,0.0259675775937,0.0755444948772,0.0495769172835
"476","t119-k1",-0.6215542657895,-0.6085657020611,-0.6794058326417,2.08969102832911,-9.30756492817513,-11.6405065781193,-0.0129885637284001,0.0578515668521999,0.0708401305806
"477","t120-k1",-0.2021544343488,-0.2113962779922,0.0742840405609,-4.57167495393843,136.746184074661,135.139710720754,0.0092418436434,-0.2764384749097,-0.2856803185531
"478","t121-k1",0.4345094953046,0.4556539665149,0.5027990201022,-4.86628518796288,-15.7164631695166,-10.3466790705,-0.0211444712103,-0.0682895247976,-0.0471450535873
"479","t122-k1",0.5802472967885,0.5178488230567,0.3693715080229,10.7537724134446,36.3423991688951,28.6719421620744,0.0623984737318,0.2108757887656,0.1484773150338
"480","t123-k1",-10.84539398162,-10.84539398162,-10.84539398162,0,0,0,0,0,0
"481","t123a-k1",0.1124961486297,0.110969360731,0.1110335622657,1.35719126147659,1.30012127687531,-0.0578551901868091,0.0015267878987,0.001462586364,-0.0000642015347000063
"482","t124-k1",-2.188332979505,-2.686742919102,-1.949001620455,-22.775781577342,10.9366975360458,27.4585742239,0.498409939597,-0.23933135905,-0.737741298647
"483","t124-k2",0.2817317227731,0.2417090586805,0.2946627830816,14.2059487297543,-4.58984887509965,-21.9080429546897,0.0400226640926,-0.0129310603085,-0.0529537244011
"484","t125-k1",2.005429751514,2.300110112181,2.230458369951,-14.6941253087789,-11.2209673895141,3.02819164444067,-0.294680360667,-0.225028618437,0.06965174223
"485","t126-k1",0.9161192279719,0.6624772376141,0.7647865331917,27.6865698932345,16.518886424338,-15.4434431507511,0.2536419903578,0.1513326947802,-0.1023092955776
"486","t127-k1",1.944492441783,1.796487551966,1.800644521382,7.61149216302878,7.39771044155353,-0.231394278877733,0.148004889817,0.143847920401,-0.00415696941599997
"487","t128-k1",1.122808273354,1.28648550519,0.611128030235,-14.5774871561171,45.5714706831054,52.4963143564728,-0.163677231836,0.511680243119,0.675357474955
"488","t129-k1",-19.9078720572,-20.45690609598,-20.16597761356,-2.75787405706896,-1.29649997557952,1.42215289572635,0.54903403878,0.25810555636,-0.29092848242
"489","t130-k1",0.8455687957516,0.7342174863127,0.7201468214689,13.1688054240369,14.8328527392282,1.91641647142784,0.1113513094389,0.1254219742827,0.0140706648438
"490","t131-k1",0.09107282863165,0.05527997863216,0.05161945379481,39.301348752718,43.3206867839932,6.621791339153,0.03579284999949,0.03945337483684,0.00366052483735
"491","t131-k2",0.6514412536842,0.6540781944464,0.7438212030833,-0.404785657538095,-14.1808565049648,-13.7205321013425,-0.0026369407622,-0.0923799493991,-0.0897430086369
"492","t131-k3",0.4354106055474,0.4199906385311,0.4624649116474,3.54147712982644,-6.21351564599287,-10.1131475846347,0.0154199670163,-0.0270543061,-0.0424742731163
"493","t132-k1",0.3850736319737,0.4892359186761,0.5019092604495,-27.0499660463675,-30.3411136921937,-2.59043567522491,-0.1041622867024,-0.1168356284758,-0.0126733417734
"494","t132-k2",0.3408378467109,0.1542515483278,0.302959144282,54.7434213024363,11.1134085590644,-96.405901636839,0.1865862983831,0.0378787024289,-0.1487075959542
"495","t132-k3",0.6287427416993,0.6732165471603,0.8116471743857,-7.07345031782011,-29.0905040417747,-20.5625705145418,-0.044473805461,-0.1829044326864,-0.1384306272254
"496","t133-k1",-0.009788450190304,-0.04363653378606,-0.02504152504074,-345.796146863825,-155.827271466785,42.6133955471512,0.033848083595756,0.015253074850436,-0.01859500874532
"497","t133-k2",0.3057256707337,0.311251334111,0.5577862845448,-1.80739267462858,-82.4466631167049,-79.2076766957341,-0.00552566337729998,-0.2520606138111,-0.2465349504338
"498","t133-k3",0.6709990493073,1.074282431285,1.201702574179,-60.1019304563883,-79.0915464663574,-11.8609538035158,-0.4032833819777,-0.5307035248717,-0.127420142894
"499","t134-k1",-1.097759861665,-1.059078520683,-1.057546252656,3.52366144297998,3.66324279228127,0.144679360130149,-0.0386813409819999,-0.040213609009,-0.00153226802700002
"500","t135-k1",-0.6701788668107,-4.07345751305,-2.55587580359,-507.81646733134,-281.372187361428,37.2553710109452,3.4032786462393,1.8856969367793,-1.51758170946
"501","t136-k1",-0.4668933845214,-0.4067040933597,-0.4258075182921,12.8914422772125,8.79983901922621,-4.69713121758636,-0.0601892911617,-0.0410858662293,0.0191034249324
"502","t137-k1",4.605325210702,8.928511593103,8.75851793575,-93.8736394197448,-90.1823983113435,1.90394172175702,-4.323186382401,-4.153192725048,0.169993657353
"503","t138-k1",-0.4008170401113,-0.6602473413595,-0.730283160946,-64.7253672588772,-82.1986312615883,-10.607512548599,0.2594303012482,0.3294661208347,0.0700358195865
"504","t138-k2",2.066737337597,1.962352219628,1.893471183663,5.05072009248977,8.38355947715431,3.51012602508523,0.104385117969,0.173266153934,0.0688810359650001
"505","t138a-k1",-0.09510851427019,-0.09510851427019,-0.09510851427019,0,0,0,0,0,0
"506","t138a-k2",1.554435554256,1.554435554256,1.554435554256,0,0,0,0,0,0
"507","t139-k1",4.289789940629,4.297224597095,3.707111814485,-0.173310501653832,13.5829057881227,13.7324165697303,-0.00743465646599972,0.582678126144,0.59011278261
"508","t140-k1",15.78931647465,14.57292762235,14.61327164042,7.70387276898865,7.44835811048666,-0.276842231811579,1.2163888523,1.17604483423,-0.0403440180699999
"509","t141-k1",10.57958597957,12.86370238542,11.14268532223,-21.5898468074347,-5.32250830748375,13.3788625671303,-2.28411640585,-0.563099342659999,1.72101706319
"510","t141a-k1",-3.906902709944,-3.522913078121,-3.247453129786,9.82849229507699,16.8790888618635,7.81909579449291,-0.383989631823,-0.659449580158,-0.275459948335
"511","t141b-k1",1.114119889873,-0.1991017575345,-0.06015084396388,117.870765915255,105.398956118694,69.7888935242286,1.3132216474075,1.17427073383688,-0.13895091357062
"512","t141b-k2",0.5022068651646,0.7355299314549,-0.4575010265439,-46.4595533184971,191.098122761415,162.200191586894,-0.2333230662903,0.9597078917085,1.1930309579988
"513","t141c-k1",-3.525605054758,-0.8044345932388,0.5003365402587,77.1830769259543,114.191508478338,162.197292914052,-2.7211704615192,-4.0259415950167,-1.3047711334975
"514","t142-k1",-0.7715979690747,-0.6412147438513,-0.2764487110533,16.8978186113885,64.1719234454677,56.8867195110209,-0.1303832252234,-0.4951492580214,-0.364766032798
"515","t143-k1",-1.6882659825,-1.0865676804,-0.9742936814062,35.6400181213744,42.2902734814655,10.332904338961,-0.6016983021,-0.7139723010938,-0.1122739989938
"516","t143-k2",0.3191499888753,0.2462593023158,0.3590841532974,22.83900645473,-12.5126635795382,-45.8154676475591,0.0728906865595,-0.0399341644221,-0.1128248509816
"517","t143-k3",0.2193673170111,0.1335506456967,0.124764806256,39.1200806408448,43.12516196308,6.5786574036138,0.0858166713144,0.0946025107551,0.00878583944069999
"518","t144-k1",-0.4293851957275,-1.032355874333,-0.7735699506559,-140.426517869089,-80.1575737480314,25.0675111278173,0.6029706786055,0.3441847549284,-0.2587859236771
"519","t145-k1",0.1979639349968,0.1548249185739,0.2954725536981,21.7913512497099,-49.2557488831873,-90.8430221825481,0.0431390164229,-0.0975086187013,-0.1406476351242
"520","t146-k1",0.687851489207,0.02845285072066,0.2140930220583,95.8635183368634,68.8751096104887,-652.448407227063,0.65939863848634,0.4737584671487,-0.18564017133764
"521","t146-k2",0.3710469353726,0.6286480622848,-0.4969848332492,-69.4254829657926,233.9412311141,179.056130618287,-0.2576011269122,0.8680317686218,1.125632895534
"522","t147-k1",0.9015016181202,0.8531822726744,0.1297150161487,5.35987340173109,85.6112275850175,84.7963301274307,0.0483193454458,0.7717866019715,0.7234672565257
"523","t147-k2",0.4955057836023,-0.1247198587792,0.3391115453787,125.170212519518,31.5625454634702,371.898596340661,0.6202256423815,0.1563942382236,-0.4638314041579
"524","t147-k3",1.219367957863,-0.4071256369974,0.8098137606465,133.388251214253,33.5874167084284,298.910038340737,1.6264935948604,0.4095541972165,-1.2169393976439
